1.889348164492873905e-02,9.526029842072406049e-07,8.000000152380955798e-07,9.503632834666829061e-07,1.548333894152160300e-02,8.000000152380955798e-07,9.695314628580801459e-07,5.206774800923059665e-01,0.000000000000000000e+00
3.148913607488122018e-03,7.075072027512484253e-07,1.171428593741497069e-06,6.991829901394298138e-07,1.548333894152160300e-02,1.190476213151927936e-06,7.183765264836268572e-07,9.999999680035773775e-01,0.000000000000000000e+00
3.148472803663458081e-02,2.668281764258571585e-08,1.714285746938776205e-07,2.694760688227786011e-08,4.707560627674751280e-02,9.523809705215423727e-09,9.575662230976458801e-09,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,7.863888950832157506e-07,8.000000152380955798e-07,7.834942616511810710e-07,1.548333894152160300e-02,8.000000152380955798e-07,8.026779372157741979e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.914851814348542819e-02,7.446267812471196266e-08,6.666666793650795616e-08,7.059352439733865289e-08,1.573926189923270658e-02,5.714285823129254236e-08,8.890918550473457354e-08,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,5.065480422395631893e-07,4.476190561451249053e-07,5.017970655016378468e-07,1.548333894152160300e-02,4.476190561451249053e-07,5.210103239592206994e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,1.053081860237711513e-06,8.000000152380955798e-07,1.053830893894110950e-06,1.548333894152160300e-02,8.000000152380955798e-07,1.072987803686080646e-06,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,9.995550981875010041e-07,8.095238249433110135e-07,9.983689194935873356e-07,1.548333894152160300e-02,8.095238249433110135e-07,1.017531464157100680e-06,2.094449823754105933e-01,0.000000000000000000e+00
1.889348164492873905e-02,7.140844991002861519e-01,9.809523805895692394e-01,7.140844937958685801e-01,1.548333894152160300e-02,9.809523805895692394e-01,7.126760485622003483e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,4.746198723385995775e-07,4.476190561451249053e-07,4.713998809947533102e-07,1.548333894152160300e-02,4.476190561451249053e-07,4.906159569394769352e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.049632621498128998e-03,6.380170599759277678e-07,9.619047802267577402e-07,6.271858037052289005e-07,1.548333894152160300e-02,9.809523996371886075e-07,6.463849752395499067e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.889190734555493828e-02,2.282081894376043558e-06,9.333333511111115451e-07,2.277614049183189134e-06,1.548175917017770992e-02,9.333333511111115451e-07,2.303227273599683623e-06,1.000000000000000000e+00,0.000000000000000000e+00
3.148913607488122018e-03,6.990564982911583274e-07,1.133333354920635334e-06,6.911280601887824407e-07,1.548333894152160300e-02,1.152380974331066202e-06,7.103201882374297582e-07,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,4.774381822760396617e-07,4.380952464399094716e-07,4.734463599628055380e-07,1.548333894152160300e-02,4.380952464399094716e-07,4.926610274173577356e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,8.427325586201230292e-07,8.000000152380955798e-07,8.409041234658934194e-07,1.548333894152160300e-02,8.000000152380955798e-07,8.600807556706711539e-07,2.094449823754105933e-01,0.000000000000000000e+00
1.889348164492873905e-02,5.065480422395631893e-07,4.380952464399094716e-07,5.030576289403210576e-07,1.548333894152160300e-02,4.380952464399094716e-07,5.222694789228745732e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,1.915492733180501617e-01,6.657142793469387199e-01,1.915492583193527665e-01,1.548333894152160300e-02,6.666666603174602468e-01,1.912675837471344009e-01,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.267997386942560238e-06,2.342857187482994138e-06,2.263529541488404620e-06,1.548333894152160300e-02,2.342857187482994138e-06,2.288692061938712512e-06,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,5.074874788853765507e-07,4.571428658503403389e-07,5.035393191034826893e-07,1.548333894152160300e-02,4.571428658503403389e-07,5.227511690767554766e-07,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.267997386942560238e-06,2.323809568072563270e-06,2.263529541488404620e-06,1.548333894152160300e-02,2.323809568072563270e-06,2.280027272971823790e-06,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,7.028168931534993780e-01,9.714285708843538591e-01,7.028168876400407994e-01,1.548333894152160300e-02,9.619047611791384789e-01,7.014084426234631353e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,5.056100140444932481e-07,4.380952464399094716e-07,5.021801641109359847e-07,1.548333894152160300e-02,4.380952464399094716e-07,5.213934225611376863e-07,2.094449823754105933e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.267997386942560238e-06,2.333333377777778704e-06,2.263529541488404620e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.285066709727923796e-06,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,9.479072094289172181e-07,7.904762055328801462e-07,9.471083537384182529e-07,1.548333894152160300e-02,7.904762055328801462e-07,9.662751247417850156e-07,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,8.981367855112168406e-07,8.000000152380955798e-07,8.973942669281362799e-07,1.548333894152160300e-02,8.000000152380955798e-07,9.165652642415610185e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,7.215931186354751656e-07,8.095238249433110135e-07,7.189534135905992366e-07,1.548333894152160300e-02,8.095238249433110135e-07,7.381427242016566797e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,8.868677711136867644e-07,8.000000152380955798e-07,8.863379283877302140e-07,1.548333894152160300e-02,8.000000152380955798e-07,9.055117428156597794e-07,9.999999680035773775e-01,0.000000000000000000e+00
4.198499000005039006e-03,7.366184711655153731e-07,1.190476213151927936e-06,7.292562309693343299e-07,1.548333894152160300e-02,1.209523832562358803e-06,7.484469498326318572e-07,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,5.704043820414905188e-07,4.476190561451249053e-07,5.640336881033528822e-07,1.548333894152160300e-02,4.476190561451249053e-07,5.832413115588664270e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.889190734555493828e-02,2.253912879509076918e-06,9.333333511111115451e-07,2.249445033793619682e-06,1.548175917017770992e-02,9.333333511111115451e-07,2.271052624841619388e-06,9.999999680035773775e-01,0.000000000000000000e+00
3.148913607488122018e-03,7.431917107847220625e-07,9.619047802267577402e-07,7.317182029143827400e-07,1.548333894152160300e-02,9.809523996371886075e-07,7.509089217302459988e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.914851814348542819e-02,2.620110072779646630e-06,3.780952452970523349e-06,2.615642233858024247e-06,1.573926189923270658e-02,2.828571482448980830e-06,2.617176577870719547e-06,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,5.380281561817430447e-01,9.523809514739229876e-01,5.380281476110586603e-01,1.548333894152160300e-02,9.523809514739229876e-01,5.380281565117730480e-01,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,7.225325552812885270e-07,8.190476346485264472e-07,7.201351037861916948e-07,1.548333894152160300e-02,8.190476346485264472e-07,7.393258228252241006e-07,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,5.074874788853765507e-07,4.571428658503403389e-07,5.033365021926778363e-07,1.548333894152160300e-02,4.571428658503403389e-07,5.225483521698581984e-07,2.094449823754105933e-01,0.000000000000000000e+00
1.889348164492873905e-02,5.412931136272235710e-07,4.380952464399094716e-07,5.367660812062495379e-07,1.548333894152160300e-02,4.380952464399094716e-07,5.559765220886069678e-07,2.094449503789880263e-01,0.000000000000000000e+00
2.194447383136609309e-02,5.859546782480839484e-06,5.295238196099775182e-06,5.840994495963742759e-06,1.854493580599143876e-02,4.390476274104310256e-06,5.341979468513276883e-06,9.999999680035773775e-01,0.000000000000000000e+00
1.202874922544470981e-02,1.340985952741959356e-08,9.523809705215423727e-09,8.918169427260787856e-09,1.611524747907987914e-02,9.523809705215423727e-09,2.709650777556440276e-08,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,8.887466444053133813e-07,8.000000152380955798e-07,8.867689143231906325e-07,1.548333894152160300e-02,8.000000152380955798e-07,9.059427287428163103e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,5.084269155311899121e-07,4.666666755555557196e-07,5.044984740774975534e-07,1.548333894152160300e-02,4.666666755555557196e-07,5.237089155815481557e-07,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,7.769973455265690829e-07,8.000000152380955798e-07,7.749632753404499318e-07,1.548333894152160300e-02,8.000000152380955798e-07,7.941483595201502576e-07,2.094449823754105933e-01,0.000000000000000000e+00
1.914851814348542819e-02,7.730267820359957313e-08,6.666666793650795616e-08,7.247676392120834538e-08,1.573926189923270658e-02,5.714285823129254236e-08,9.077735456937724769e-08,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,5.384762121405268011e-07,4.476190561451249053e-07,5.334238275302771221e-07,1.548333894152160300e-02,4.476190561451249053e-07,5.526328600262867058e-07,2.094449823754105933e-01,0.000000000000000000e+00
3.148913607488122018e-03,7.441311474305354239e-07,9.619047802267577402e-07,7.323421466052616408e-07,1.548333894152160300e-02,9.809523996371886075e-07,7.515314569583612349e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,8.981367855112168406e-07,8.000000152380955798e-07,8.972900415711948148e-07,1.548333894152160300e-02,8.000000152380955798e-07,9.164610388866276567e-07,2.094449503789880263e-01,0.000000000000000000e+00
4.198499000005039006e-03,1.817293149071089970e-06,2.285714329251701536e-06,1.812825295255290853e-06,1.548333894152160300e-02,2.304761948662132403e-06,1.825897683216957455e-06,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.267997386942560238e-06,2.333333377777778704e-06,2.263529541488404620e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.287218822462222681e-06,2.094449823754105933e-01,0.000000000000000000e+00
1.889190734555493828e-02,2.253912879509076918e-06,9.333333511111115451e-07,2.249445033793619682e-06,1.548175917017770992e-02,9.333333511111115451e-07,2.271052624841619388e-06,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,5.065480422395631893e-07,4.476190561451249053e-07,5.024365021509810896e-07,1.548333894152160300e-02,4.476190561451249053e-07,5.216469436947592311e-07,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.746201370723394167e-04,1.963809561215420471e-05,9.746016027586515461e-04,1.000000000000000222e+00,1.652380983854876087e-05,3.026843084732142819e-05,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,6.422535111895205651e-01,9.619047611791384789e-01,6.422535045524661035e-01,1.548333894152160300e-02,9.619047611791384789e-01,6.422535114450925731e-01,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,7.225325552812885270e-07,8.190476346485264472e-07,7.201351037861916948e-07,1.548333894152160300e-02,8.190476346485264472e-07,7.393258228252241006e-07,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,8.333410090634762557e-07,7.904762055328801462e-07,8.317998976919844867e-07,1.548333894152160300e-02,7.904762055328801462e-07,8.509793469736561382e-07,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,1.958138223405924654e-06,2.333333377777778704e-06,1.967754879897923896e-06,1.548333894152160300e-02,2.333333377777778704e-06,1.982137124064972969e-06,1.000000000000000000e+00,0.000000000000000000e+00
3.463773482249458968e-03,1.546916944377663949e-07,3.238095299773243736e-07,1.399702881749248647e-07,0.000000000000000000e+00,2.857142911564626920e-07,3.381962345046935651e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,6.380281589594755109e-01,9.904761902947847307e-01,6.380281522440307551e-01,1.548333894152160300e-02,9.904761902947847307e-01,6.366197084757239111e-01,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.718701624814030718e-06,2.333333377777778704e-06,2.714233787721517963e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.736776581107445558e-06,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.267997386942560238e-06,2.333333377777778704e-06,2.263529541488404620e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.285480794246172308e-06,5.206774800923059665e-01,0.000000000000000000e+00
6.297827214976247506e-03,7.704241059073622876e-07,1.114285735510204467e-06,7.642731340001083014e-07,1.548333894152160300e-02,1.133333354920635334e-06,7.834582183857731587e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.605633597421190828e-01,6.657142793469387199e-01,2.605633460237982701e-01,1.548333894152160300e-02,6.666666603174602468e-01,2.602816701219000661e-01,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.267997386942560238e-06,2.333333377777778704e-06,2.263529541488404620e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.283238540664363569e-06,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,5.713438186873037743e-07,4.571428658503403389e-07,5.659280543883014703e-07,1.548333894152160300e-02,4.571428658503403389e-07,5.851342693565743217e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,4.774381822760396617e-07,4.380952464399094716e-07,4.738548106859542825e-07,1.548333894152160300e-02,4.380952464399094716e-07,4.930694781326370147e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,4.736818441435296363e-07,4.380952464399094716e-07,4.709703035100623581e-07,1.548333894152160300e-02,4.380952464399094716e-07,4.901849710123202984e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,8.925029825378234067e-07,7.904762055328801462e-07,8.919365201964071484e-07,1.548333894152160300e-02,7.904762055328801462e-07,9.111089260657275653e-07,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,9.469677727831039626e-07,8.000000152380955798e-07,9.460576494643872270e-07,1.548333894152160300e-02,8.000000152380955798e-07,9.652244204879976536e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.914851814348542819e-02,7.919605853788275813e-08,6.666666793650795616e-08,7.427296118752423730e-08,1.573926189923270658e-02,5.714285823129254236e-08,9.255876306829157054e-08,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,5.661971710487099241e-01,9.809523805895692394e-01,5.661971630006282785e-01,1.548333894152160300e-02,9.809523805895692394e-01,5.661971713586161359e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,5.375367754947135456e-07,4.380952464399094716e-07,5.330534049779041816e-07,1.548333894152160300e-02,4.380952464399094716e-07,5.522610290303083977e-07,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,1.008946647744147778e-06,8.000000152380955798e-07,1.008330891786108706e-06,1.548333894152160300e-02,8.000000152380955798e-07,1.027492027806944458e-06,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,8.887466444053133813e-07,8.095238249433110135e-07,8.867928579862717727e-07,1.548333894152160300e-02,8.095238249433110135e-07,9.059652639546939857e-07,2.094449823754105933e-01,0.000000000000000000e+00
1.889348164492873905e-02,5.074874788853765507e-07,4.476190561451249053e-07,5.017914316985598754e-07,1.548333894152160300e-02,4.476190561451249053e-07,5.210046901562512540e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,6.023325519424541306e-07,4.476190561451249053e-07,5.955998867489045737e-07,1.548333894152160300e-02,4.476190561451249053e-07,6.148018757932694880e-07,1.000000000000000000e+00,0.000000000000000000e+00
1.914851814348542819e-02,2.422926968710878030e-06,3.780952452970523349e-06,2.432543633825822176e-06,1.573926189923270658e-02,2.828571482448980830e-06,2.425306150142932112e-06,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.422926968710878030e-06,2.333333377777778704e-06,2.418459126131037239e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.436579389884638859e-06,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.113067805174242446e-06,2.333333377777778704e-06,2.122684464540556515e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.134694874672505949e-06,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,6.032719885882674920e-07,4.571428658503403389e-07,5.972689009107365291e-07,1.548333894152160300e-02,4.571428658503403389e-07,6.164722983736872577e-07,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.422926968710878030e-06,2.333333377777778704e-06,2.418459126131037239e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.438844178678324956e-06,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.113067805174242446e-06,2.333333377777778704e-06,2.122684464540556515e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.135810367660440873e-06,9.999999680035773775e-01,0.000000000000000000e+00
1.889190734555493828e-02,2.211659357208626534e-06,9.333333511111115451e-07,2.221276018404050231e-06,1.548175917017770992e-02,9.333333511111115451e-07,2.239156849330538672e-06,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,1.008946647744147778e-06,8.000000152380955798e-07,1.008218215724550337e-06,1.548333894152160300e-02,8.000000152380955798e-07,1.027379351747557034e-06,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.422926968710878030e-06,2.342857187482994138e-06,2.418459126131037239e-06,1.548333894152160300e-02,2.342857187482994138e-06,2.439697699828184274e-06,2.094449823754105933e-01,0.000000000000000000e+00
1.889348164492873905e-02,7.338028095071629231e-01,9.904761902947847307e-01,7.338028045685672796e-01,1.548333894152160300e-02,9.904761902947847307e-01,7.323943589549904987e-01,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,9.526029842072406049e-07,8.000000152380955798e-07,9.505125792482476130e-07,1.548333894152160300e-02,8.000000152380955798e-07,9.696779417352838181e-07,2.094449823754105933e-01,0.000000000000000000e+00
1.889348164492873905e-02,8.370973471959862811e-07,7.904762055328801462e-07,8.362562359266144450e-07,1.548333894152160300e-02,7.904762055328801462e-07,8.554356851224267077e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,1.008946647744147778e-06,8.000000152380955798e-07,1.008770328426186029e-06,1.548333894152160300e-02,8.000000152380955798e-07,1.027931464438555263e-06,2.094449823754105933e-01,0.000000000000000000e+00
1.889348164492873905e-02,1.109425523774618686e-06,7.904762055328801462e-07,1.111668924742744784e-06,1.548333894152160300e-02,7.904762055328801462e-07,1.130818791166649622e-06,2.094449823754105933e-01,0.000000000000000000e+00
3.769376476692812977e-02,2.971828290732535932e-02,5.457141056326496320e-02,2.971826490627546211e-02,3.434896833032387298e-02,1.676188603355973847e-02,1.860929738435449995e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.148913607488122018e-03,6.999945264862283745e-07,1.133333354920635334e-06,6.924703137720954428e-07,1.548333894152160300e-02,1.152380974331066202e-06,7.116638502456241470e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,7.826325569507057252e-07,8.000000152380955798e-07,7.810675009753696380e-07,1.548333894152160300e-02,8.000000152380955798e-07,8.002525850374611332e-07,2.094449823754105933e-01,0.000000000000000000e+00
1.889348164492873905e-02,1.008946647744147778e-06,8.000000152380955798e-07,1.009399905920142901e-06,1.548333894152160300e-02,8.000000152380955798e-07,1.028562450371124455e-06,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,2.113067805174242446e-06,2.333333377777778704e-06,2.122684464540556515e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.136416001479647985e-06,2.094449503789880263e-01,0.000000000000000000e+00
1.914851814348542819e-02,1.958138223405924654e-06,3.780952452970523349e-06,1.953670372203138958e-06,1.573926189923270658e-02,2.828571482448980830e-06,1.958694869909429952e-06,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,1.958138223405924654e-06,2.323809568072563270e-06,1.953670372203138958e-06,1.548333894152160300e-02,2.323809568072563270e-06,1.978106138040389696e-06,2.094449823754105933e-01,0.000000000000000000e+00
1.889348164492873905e-02,5.065480422395631893e-07,4.571428658503403389e-07,5.041125585666604827e-07,1.548333894152160300e-02,4.571428658503403389e-07,5.233258169796310629e-07,1.000000000000000000e+00,0.000000000000000000e+00
5.088009632193288972e-02,8.278396004599575366e-07,1.161904784036281635e-06,8.274153904465980550e-07,4.758113310679411984e-02,6.000000114285716849e-07,4.063427152221763975e-07,9.999999680035773775e-01,0.000000000000000000e+00
9.319726348985649111e-02,7.253913018395700460e-06,1.720000032761905708e-05,7.235360757747437177e-06,9.004538683071011684e-02,3.761904833560092481e-06,2.141914593177751643e-06,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,5.074874788853765507e-07,4.571428658503403389e-07,5.035083331865542171e-07,1.548333894152160300e-02,4.571428658503403389e-07,5.227201831604239509e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,7.676072044206656235e-07,8.380952540589573145e-07,7.591379224945897240e-07,1.548333894152160300e-02,8.380952540589573145e-07,7.783230069791937470e-07,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,5.394156487863401625e-07,4.476190561451249053e-07,5.342534050334999145e-07,1.548333894152160300e-02,4.476190561451249053e-07,5.534610290627838369e-07,1.000000000000000000e+00,0.000000000000000000e+00
1.914851814348542819e-02,7.919605853788275813e-08,6.666666793650795616e-08,7.400662314701587351e-08,1.573926189923270658e-02,5.714285823129254236e-08,9.229481939917666307e-08,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,6.661888917443813542e-07,4.380952464399094716e-07,6.586055234707548178e-07,1.548333894152160300e-02,4.380952464399094716e-07,6.778018774982341240e-07,9.999999680035773775e-01,0.000000000000000000e+00
1.889348164492873905e-02,4.774381822760396617e-07,4.380952464399094716e-07,4.738548106859542825e-07,1.548333894152160300e-02,4.380952464399094716e-07,4.930694781326370147e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.914851814348542819e-02,7.730267820359957313e-08,6.666666793650795616e-08,7.228549630671315910e-08,1.573926189923270658e-02,5.714285823129254236e-08,9.058749540930949251e-08,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,7.112675976135894862e-01,9.714285708843538591e-01,7.112675922569116072e-01,1.548333894152160300e-02,9.714285708843538591e-01,7.098591470775159618e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,2.267997386942560238e-06,2.333333377777778704e-06,2.263529541488404620e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.285945582991145405e-06,1.000000000000000000e+00,0.000000000000000000e+00
3.148913607488122018e-03,6.971776249995316046e-07,1.123809545215419901e-06,6.885956657052600762e-07,1.548333894152160300e-02,1.142857164625850768e-06,7.077877938026985032e-07,5.206774800923059665e-01,0.000000000000000000e+00
1.889348164492873905e-02,8.314635442225928471e-07,8.000000152380955798e-07,8.305322919994538381e-07,1.548333894152160300e-02,8.000000152380955798e-07,8.497117413055482023e-07,2.094449503789880263e-01,0.000000000000000000e+00
1.914851814348542819e-02,1.958138223405924654e-06,3.780952452970523349e-06,1.953670372203138958e-06,1.573926189923270658e-02,2.828571482448980830e-06,1.958694869909429952e-06,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,6.333212851976043810e-07,4.380952464399094716e-07,6.266829867805250613e-07,1.548333894152160300e-02,4.380952464399094716e-07,6.458807498737915397e-07,2.094449503789880263e-01,0.000000000000000000e+00
1.889348164492873905e-02,7.676072044206656235e-07,8.380952540589573145e-07,7.590069365730282918e-07,1.548333894152160300e-02,8.380952540589573145e-07,7.781934295108981990e-07,1.000000000000000000e+00,0.000000000000000000e+00
1.889348164492873905e-02,2.718701624814030718e-06,2.333333377777778704e-06,2.728318295416302900e-06,1.548333894152160300e-02,2.333333377777778704e-06,2.740866722063207371e-06,2.094449823754105933e-01,0.000000000000000000e+00
